# UEFI authenticated variable store in XM25QH256 (32MB) dump
# store header @ file 0x923048, FV @ 0x923000 (GUID FFF12B8D-...), size 0x6DFB8, 794 records
# offset    state  attrs  GUID                                   name                       dataLen
0x00950AE4  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '020D'                                     20
0x00950B40  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '020E'                                     20
0x00950B9C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ1'                                     81
0x00950C34  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX1'                                    24
0x00950C94  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ2'                                     69
0x00950D20  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX2'                                    24
0x00950D80  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ3'                                     60
0x00950E04  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX3'                                    24
0x00950E64  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ4'                                     61
0x00950EE8  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX4'                                    24
0x00950F48  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '020F'                                     20
0x00950FA4  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0210'                                     20
0x00951000  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ5'                                     71
0x00951090  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX5'                                    24
0x009510F0  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0211'                                     20
0x0095114C  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0212'                                     20
0x009511A8  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ6'                                     81
0x00951240  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX6'                                    24
0x009512A0  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ7'                                     69
0x0095132C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX7'                                    24
0x0095138C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ8'                                     60
0x00951410  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX8'                                    24
0x00951470  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ9'                                     61
0x009514F4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX9'                                    24
0x00951554  0x3f  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0604'                                     1
0x0095159C  0x3f  0x03  9827d5d5-98e1-408d-b0a7-dfbf22b8a61c  'ExcaliburLogCount'                        4
0x00951600  0x3f  0x07  1358e20b-0e48-4f06-8ddd-8809b8a74d6c  'DDIAG_BHISTORY'                           536
0x00951874  0x3f  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'ExcaliburOneTimeAbort'                    1
0x009518E0  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0213'                                     20
0x0095193C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ10'                                    44
0x009519B0  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX10'                                   24
0x00951A14  0x3c  0x07  c54906f9-eb09-4457-a007-4154652fcfa5  'LastKnownGoodConfig'                      6004
0x009531EC  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0200'                                     20
0x00953248  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ11'                                    81
0x009532E4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX11'                                   24
0x00953348  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ12'                                    44
0x009533BC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX12'                                   24
0x00953420  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0201'                                     20
0x0095347C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ13'                                    81
0x00953518  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX13'                                   24
0x0095357C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ14'                                    44
0x009535F0  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX14'                                   24
0x00953654  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0101'                                     4
0x009536A0  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0102'                                     4
0x009536EC  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0103'                                     4
0x00953738  0x3f  0x07  4e9c3756-8987-42ee-83ab-f8968b5874fa  '0202'                                     20
0x00953794  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ15'                                    81
0x00953830  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX15'                                   24
0x00953894  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ16'                                    44
0x00953908  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX16'                                   24
0x0095396C  0x3f  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_PREV_LOGTIME'                         48
0x009539FC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ17'                                    81
0x00953A98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX17'                                   24
0x00953AFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ18'                                    81
0x00953B98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX18'                                   24
0x00953BFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ19'                                    81
0x00953C98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX19'                                   24
0x00953CFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ20'                                    81
0x00953D98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX20'                                   24
0x00953DFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ21'                                    81
0x00953E98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX21'                                   24
0x00953EFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ22'                                    81
0x00953F98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX22'                                   24
0x00953FFC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ23'                                    81
0x00954098  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX23'                                   24
0x009540FC  0x3c  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'ConfigCIPolicyIndiv'                      48
0x00954190  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ24'                                    81
0x0095422C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX24'                                   24
0x00954290  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_BOOT_INTERRUPTION'                    8
0x00954300  0x3f  0x03  9fb9a8a1-2f4a-43a6-889c-d0f7b6c47ad5  'ClientId'                                 20
0x00954364  0x3f  0x03  937fe521-95ae-4d1a-8929-48bcd90ad31a  'E46017FD2497'                             60
0x009543F8  0x3c  0x03  5b446ed1-e30b-4faa-871a-3654eca36080  'E46017FD2497'                             20
0x00954464  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ25'                                    46
0x009544DC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX25'                                   24
0x00954540  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_PREV_BOOT'                            47
0x009545C8  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'AutoRecoveryInfo'                         4
0x0095462C  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x009546A8  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x0095470C  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
0x0095477C  0x3c  0x07  a544a530-b988-4b87-e1bb-7534d3243252  'BsodForensicDump'                         1754
0x00954EB4  0x3c  0x07  a544a530-b988-4b87-e1bb-7534d3243252  'BsodForensicDump2'                        10417
0x009577C8  0x3d  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckCode'                             8
0x00957828  0x3d  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckParameter1'                       8
0x00957894  0x3d  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckProgress'                         4
0x009578F8  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x0095796C  0x3d  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x009579E0  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x00957A30  0x3c  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x00957A88  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ26'                                    81
0x00957B24  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX26'                                   24
0x00957B88  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00958954  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x009589EC  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00958A34  0x3f  0x07  bb983ccf-151d-40e1-a07b-4a17be168292  'MemoryOverwriteRequestControlLock'        1
0x00958AB8  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x00958B34  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    83
0x00958BD0  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_BOOT_INTERRUPTION'                    8
0x00958C40  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00958CBC  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00958D20  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_PREV_BOOT'                            3
0x00958D7C  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'AutoRecoveryInfo'                         4
0x00958DE0  0x3c  0x03  5b446ed1-e30b-4faa-871a-3654eca36080  'E46017FD2497'                             20
0x00958E4C  0x3f  0x03  5b446ed1-e30b-4faa-871a-3654eca36080  'E46017FD2497'                             20
0x00958EB8  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ27'                                    101
0x00958F68  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX27'                                   24
0x00958FCC  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00959048  0x3c  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'BootingDeviceTypeInfo'                    4
0x009590B4  0x3c  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'ConfigCIPolicyIndiv'                      48
0x00959148  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x009591AC  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
0x0095921C  0x3f  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckProgress'                         4
0x00959280  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BsodBiosIqFlag'                           1
0x009592DC  0x3f  0x07  a544a530-b988-4b87-e1bb-7534d3243252  'BsodForensicDump'                         1754
0x00959A14  0x3f  0x07  a544a530-b988-4b87-e1bb-7534d3243252  'BsodForensicDump2'                        10293
0x0095C2AC  0x3d  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckCode'                             8
0x0095C30C  0x3f  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckParameter1'                       8
0x0095C378  0x3f  0x07  ba57e015-65b3-4c3c-b274-659192f699e3  'BugCheckCode'                             8
0x0095C3D8  0x3f  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'Boot0001'                                 300
0x0095C554  0x3d  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'BootOrder'                                12
0x0095C5B0  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'BootOrder'                                10
0x0095C60C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ0'                                     1
0x0095C654  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ2'                                     1
0x0095C69C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ3'                                     1
0x0095C6E4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ4'                                     1
0x0095C72C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ5'                                     1
0x0095C774  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ7'                                     1
0x0095C7BC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ8'                                     1
0x0095C804  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ9'                                     1
0x0095C84C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ10'                                    1
0x0095C898  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ12'                                    1
0x0095C8E4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ14'                                    1
0x0095C930  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ16'                                    1
0x0095C97C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ25'                                    1
0x0095C9C8  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ70'                                    1
0x0095CA14  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ71'                                    1
0x0095CA60  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ72'                                    1
0x0095CAAC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ27'                                    1
0x0095CAF8  0x3d  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BsodBiosIqFlag'                           1
0x0095CB54  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_BOOT_INTERRUPTION'                    8
0x0095CBC4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ1'                                     1
0x0095CC0C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ6'                                     1
0x0095CC54  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ11'                                    1
0x0095CCA0  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ13'                                    1
0x0095CCEC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ15'                                    1
0x0095CD38  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ17'                                    1
0x0095CD84  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ18'                                    1
0x0095CDD0  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ19'                                    1
0x0095CE1C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ20'                                    1
0x0095CE68  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ21'                                    1
0x0095CEB4  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ22'                                    1
0x0095CF00  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ23'                                    1
0x0095CF4C  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ24'                                    1
0x0095CF98  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ26'                                    1
0x0095CFE4  0x3d  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P0'                                     256
0x0095D12C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1'                                     256
0x0095D274  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2'                                     256
0x0095D3BC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P3'                                     256
0x0095D504  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P4'                                     256
0x0095D64C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P5'                                     256
0x0095D794  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P6'                                     256
0x0095D8DC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P7'                                     256
0x0095DA24  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P8'                                     256
0x0095DB6C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P9'                                     256
0x0095DCB4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PA'                                     256
0x0095DDFC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PB'                                     256
0x0095DF44  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PC'                                     256
0x0095E08C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PD'                                     256
0x0095E1D4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PE'                                     256
0x0095E31C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1PF'                                     256
0x0095E464  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P10'                                    256
0x0095E5AC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P11'                                    256
0x0095E6F4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P12'                                    256
0x0095E83C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P13'                                    256
0x0095E984  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P14'                                    256
0x0095EACC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P15'                                    256
0x0095EC14  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P16'                                    256
0x0095ED5C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P17'                                    256
0x0095EEA4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P18'                                    256
0x0095EFEC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P19'                                    256
0x0095F134  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1A'                                    256
0x0095F27C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1B'                                    256
0x0095F3C4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1C'                                    256
0x0095F50C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1D'                                    256
0x0095F654  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1E'                                    256
0x0095F79C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P1F'                                    256
0x0095F8E4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P20'                                    256
0x0095FA2C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P21'                                    256
0x0095FB74  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P22'                                    256
0x0095FCBC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P23'                                    256
0x0095FE04  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P24'                                    256
0x0095FF4C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P25'                                    256
0x00960094  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P26'                                    256
0x009601DC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P27'                                    256
0x00960324  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P28'                                    256
0x0096046C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P29'                                    256
0x009605B4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2A'                                    256
0x009606FC  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2B'                                    256
0x00960844  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2C'                                    256
0x0096098C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2D'                                    256
0x00960AD4  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2E'                                    256
0x00960C1C  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P2F'                                    256
0x00960D64  0x3f  0x07  01bd3876-1ad6-4e59-b39a-7a0b1bde20ac  'V1P0'                                     256
0x00960EAC  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00960F28  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00960FA4  0x3d  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '044E'                                     80
0x0096103C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x009610B0  0x3d  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x00961124  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x00961174  0x3c  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x009611CC  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ0'                                     46
0x00961240  0x3f  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQX0'                                    24
0x009612A0  0x3f  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'BIQ_PREV_BOOT'                            47
0x00961328  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00961370  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x0096213C  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00962F08  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x00962F84  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x0096301C  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00963064  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x009630E0  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'BootOrder'                                8
0x00963138  0x3f  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'BootOrder'                                10
0x00963194  0x3f  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'Boot0000'                                 204
0x009632B0  0x3f  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'AutoRecoveryInfo'                         4
0x00963314  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00963378  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x009633F4  0x3f  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'BootingDeviceTypeInfo'                    4
0x00963460  0x3c  0x03  77fa9abd-0359-4d32-bd60-28f4e78f784b  'ConfigCIPolicyIndiv'                      48
0x009634F4  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00963558  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
0x009635C8  0x3f  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'Timeout'                                  2
0x00963618  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00963694  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00963710  0x3d  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '044E'                                     80
0x009637A8  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'DellMonotonicCounter'                     12
0x0096381C  0x3d  0x03  a0b1889e-00eb-445b-8ca9-e91ce43c907d  'NonceHash'                                36
0x00963890  0x3c  0x03  65cbd9d9-ab77-4a61-b288-2763405d588a  'SCT_PREV'                                 1
0x009638E0  0x3c  0x07  5e3c21b2-6af4-46b5-809f-feedd67f8226  '0002'                                     16
0x00963938  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x00963980  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x0096474C  0x3c  0x07  ec87d643-eba4-4bb5-a1e5-3f3e36b20da9  'Setup'                                    3460
0x00965518  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    79
0x009655B0  0x3c  0x07  417acee0-6fa9-4a82-99d7-f9b1dd271e48  '0434'                                     1
0x009655F8  0x3c  0x07  8be4df61-93ca-11d2-aa0d-00e098032b8c  'ConIn'                                    49
0x00965674  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x009656D8  0x3c  0x07  e20939be-32d4-41be-a150-897f85d49829  'MemoryOverwriteRequestControl'            1
0x00965754  0x3f  0x07  c54906f9-eb09-4457-a007-4154652fcfa5  'LastKnownGoodConfig'                      6004
0x00966F2C  0x3c  0x07  65cbd9d9-ab77-4a61-b288-2763405d588a  'PreMonotonicCount'                        4
0x00966F90  0x3c  0x07  ea1fcaee-3a77-4bb8-9b98-518e75d29a99  'MotherBoardHealth'                        16
